协议编号,借据编号,还款期数,还款日期,实还利息,实还本金,还款金额,还款标志
061432574199,107,2,2018-09-13,3576.00,0.00,3576.00,1
061432574199,107,3,2018-10-13,3576.00,0.00,3576.00,1
061432574199,107,4,2018-11-13,3576.00,0.00,3576.00,1
061432574199,107,5,2018-12-13,3576.00,0.00,3576.00,1
270629619389,112,1,2018-05-06,690.00,0.00,690.00,1
270629619389,112,2,2018-06-06,690.00,0.00,690.00,1
270629619389,112,3,2018-07-06,690.00,0.00,690.00,1
270629619389,112,4,2018-08-06,690.00,0.00,690.00,1
270629619389,112,5,2018-09-06,690.00,0.00,690.00,1
270629619389,112,6,2018-10-06,690.00,0.00,690.00,1
270629619389,112,7,2018-11-06,690.00,0.00,690.00,1
270629619389,112,8,2018-12-06,690.00,0.00,690.00,1
150865973483,113,1,2018-07-09,2597.00,14250.09,16847.09,1
150865973483,113,2,2018-08-09,2497.25,14349.84,16847.09,1
150865973483,113,3,2018-09-09,2396.80,14450.29,16847.09,1
150865973483,113,4,2018-10-09,2295.65,14551.44,16847.09,1
150865973483,113,5,2018-11-09,2193.79,14653.30,16847.09,1
120217363853,101,1,2018-04-10,25802.00,204777.78,230579.78,1
120217363853,101,2,2018-05-10,24368.56,204777.78,229146.33,1
120217363853,101,3,2018-06-10,22935.11,204777.78,227712.89,1
120217363853,101,4,2018-07-10,21501.67,204777.78,226279.44,1
120217363853,101,5,2018-08-10,20068.22,204777.78,224846.00,1
121051917573,119,1,2018-05-29,132.00,7289.51,7421.51,1
110492900079,105,1,2018-08-24,12432.00,513878.01,526310.01,1
110552218620,110,1,2018-08-22,1050.00,12500.00,13550.00,1
110552218620,110,2,2018-09-22,962.50,12500.00,13462.50,1
110552218620,110,3,2018-10-22,875.00,12500.00,13375.00,1
110552218620,110,4,2018-11-22,787.50,12500.00,13287.50,1
110552218620,110,5,2018-12-22,700.00,12500.00,13200.00,1
190739094140,111,1,2018-03-04,756.00,42000.00,42756.00,1
190739094140,111,2,2018-04-04,504.00,42000.00,42504.00,1
190739094140,111,3,2018-05-04,252.00,42000.00,42252.00,1
200930845712,105,1,2018-03-18,160.00,0.00,160.00,1
200930845712,105,2,2018-04-18,160.00,0.00,160.00,1
200930845712,105,3,2018-05-18,160.00,16000.00,16160.00,1
071024177124,108,1,2018-04-01,140.00,3333.33,3473.33,1
071024177124,108,2,2018-05-01,116.67,3333.33,3450.00,1
071024177124,108,3,2018-06-01,93.33,3333.33,3426.67,1
071024177124,108,4,2018-07-01,70.00,3333.33,3403.33,1
090799023708,107,1,2018-03-22,2754.00,38250.00,41004.00,1
090799023708,107,2,2018-04-22,2524.50,38250.00,40774.50,1
090799023708,107,3,2018-05-22,2295.00,38250.00,40545.00,1
090799023708,107,4,2018-06-22,2065.50,38250.00,40315.50,1
171664253570,109,1,2018-07-09,161.00,7666.67,7827.67,1
160919382102,105,1,2018-04-24,17613.00,155167.39,172780.39,1
160919382102,105,2,2018-05-24,16216.49,156563.90,172780.39,1
160919382102,105,3,2018-06-24,14807.42,157972.97,172780.39,1
160919382102,105,4,2018-07-24,13385.66,159394.73,172780.39,1
160919382102,105,5,2018-08-24,11951.11,160829.28,172780.39,1
160919382102,105,6,2018-09-24,10503.65,162276.74,172780.39,1
160919382102,105,7,2018-10-24,9043.15,163737.24,172780.39,1
160919382102,105,8,2018-11-24,7569.52,165210.87,172780.39,1
160919382102,105,9,2018-12-24,6082.62,166697.77,172780.39,1
210307163821,113,1,2018-05-20,29096.00,289977.86,319073.86,1
210307163821,113,2,2018-06-20,26776.18,292297.68,319073.86,1
210307163821,113,3,2018-07-20,24437.80,294636.06,319073.86,1
210307163821,113,4,2018-08-20,22080.71,296993.15,319073.86,1
210307163821,113,5,2018-09-20,19704.76,299369.10,319073.86,1
210307163821,113,6,2018-10-20,17309.81,301764.05,319073.86,1
210307163821,113,7,2018-11-20,14895.70,304178.16,319073.86,1
210307163821,113,8,2018-12-20,12462.27,306611.59,319073.86,1
211115180411,113,1,2018-06-30,21888.00,101333.33,123221.33,1
211115180411,113,2,2018-07-30,20976.00,101333.33,122309.33,1
211115180411,113,3,2018-08-30,20064.00,101333.33,121397.33,1
211115180411,113,4,2018-09-30,19152.00,101333.33,120485.33,1
211115180411,113,5,2018-10-30,18240.00,101333.33,119573.33,1
211115180411,113,6,2018-11-30,17328.00,101333.33,118661.33,1
090713211867,105,1,2018-04-24,108.00,0.00,108.00,1
090713211867,105,2,2018-05-24,108.00,0.00,108.00,1
090713211867,105,3,2018-06-24,108.00,18000.00,18108.00,1
171832498081,114,1,2018-02-07,470.00,2611.11,3081.11,1
171832498081,114,2,2018-03-07,443.89,2611.11,3055.00,1
171832498081,114,3,2018-04-07,417.78,2611.11,3028.89,1
171832498081,114,4,2018-05-07,391.67,2611.11,3002.78,1
171832498081,114,5,2018-06-07,365.56,2611.11,2976.67,1
171832498081,114,6,2018-07-07,339.44,2611.11,2950.56,1
171832498081,114,7,2018-08-07,313.33,2611.11,2924.44,1
171832498081,114,8,2018-09-07,287.22,2611.11,2898.33,1
171832498081,114,9,2018-10-07,261.11,2611.11,2872.22,1
171832498081,114,10,2018-11-07,235.00,2611.11,2846.11,1
171832498081,114,11,2018-12-07,208.89,2611.11,2820.00,1
251285228851,116,1,2018-03-02,258.00,0.00,258.00,1
251285228851,116,2,2018-04-02,258.00,0.00,258.00,1
251285228851,116,3,2018-05-02,258.00,0.00,258.00,1
251285228851,116,4,2018-06-02,258.00,0.00,258.00,1
251285228851,116,5,2018-07-02,258.00,0.00,258.00,1
251285228851,116,6,2018-08-02,258.00,0.00,258.00,1
251285228851,116,7,2018-09-02,258.00,0.00,258.00,1
251285228851,116,8,2018-10-02,258.00,0.00,258.00,1
251285228851,116,9,2018-11-02,258.00,0.00,258.00,1
251285228851,116,10,2018-12-02,258.00,0.00,258.00,1
270721997178,110,1,2018-07-07,490.00,0.00,490.00,1
270721997178,110,2,2018-08-07,490.00,0.00,490.00,1
270721997178,110,3,2018-09-07,490.00,0.00,490.00,1
270721997178,110,4,2018-10-07,490.00,0.00,490.00,1
270721997178,110,5,2018-11-07,490.00,0.00,490.00,1
270721997178,110,6,2018-12-07,490.00,0.00,490.00,1
071323213517,104,1,2018-05-13,37872.00,377441.63,415313.63,1
071323213517,104,2,2018-06-13,34852.47,380461.16,415313.63,1
071323213517,104,3,2018-07-13,31808.78,383504.85,415313.63,1
071323213517,104,4,2018-08-13,28740.74,386572.89,415313.63,1
071323213517,104,5,2018-09-13,25648.16,389665.47,415313.63,1
071323213517,104,6,2018-10-13,22530.83,392782.80,415313.63,1
051071254964,113,1,2018-03-04,2472.00,51500.00,53972.00,1
080387428910,112,1,2018-05-17,1056.00,58666.67,59722.67,1
080387428910,112,2,2018-06-17,704.00,58666.67,59370.67,1
080387428910,112,3,2018-07-17,352.00,58666.67,59018.67,1
120262460118,120,1,2018-08-18,10350.00,139067.73,149417.73,1
120262460118,120,2,2018-09-18,9515.59,139902.14,149417.73,1
120262460118,120,3,2018-10-18,8676.18,140741.55,149417.73,1
120262460118,120,4,2018-11-18,7831.73,141586.00,149417.73,1
120262460118,120,5,2018-12-18,6982.22,142435.51,149417.73,1
160466340377,105,1,2018-06-28,2160.00,21527.09,23687.09,1
160466340377,105,2,2018-07-28,1987.78,21699.31,23687.09,1
160466340377,105,3,2018-08-28,1814.19,21872.90,23687.09,1
160466340377,105,4,2018-09-28,1639.21,22047.88,23687.09,1
160466340377,105,5,2018-10-28,1462.82,22224.27,23687.09,1
160466340377,105,6,2018-11-28,1285.03,22402.06,23687.09,1
160466340377,105,7,2018-12-28,1105.81,22581.28,23687.09,1
241001027728,100,1,2018-02-24,2214.00,41000.00,43214.00,1
241001027728,100,2,2018-03-24,1845.00,41000.00,42845.00,1
241001027728,100,3,2018-04-24,1476.00,41000.00,42476.00,1
241001027728,100,4,2018-05-24,1107.00,41000.00,42107.00,1
301468162150,113,1,2018-06-29,405.00,2500.00,2905.00,1
301468162150,113,2,2018-07-29,382.50,2500.00,2882.50,1
301468162150,113,3,2018-08-29,360.00,2500.00,2860.00,1
211180410804,106,1,2018-03-07,1302.00,15500.00,16802.00,1
211180410804,106,2,2018-04-07,1193.50,15500.00,16693.50,1
211180410804,106,3,2018-05-07,1085.00,15500.00,16585.00,1
211180410804,106,4,2018-06-07,976.50,15500.00,16476.50,1
211180410804,106,5,2018-07-07,868.00,15500.00,16368.00,1
211180410804,106,6,2018-08-07,759.50,15500.00,16259.50,1
211180410804,106,7,2018-09-07,651.00,15500.00,16151.00,1
211180410804,106,8,2018-10-07,542.50,15500.00,16042.50,1
211180410804,106,9,2018-11-07,434.00,15500.00,15934.00,1
211180410804,106,10,2018-12-07,325.50,15500.00,15825.50,1
410025426631,114,1,2018-06-03,7310.00,27100.71,34410.71,1
410025426631,114,2,2018-07-03,7038.99,27371.72,34410.71,1
410025426631,114,3,2018-08-03,6765.28,27645.43,34410.71,1
410025426631,114,4,2018-09-03,6488.82,27921.89,34410.71,1
261037765930,108,1,2018-07-17,15615.00,0.00,15615.00,1
261037765930,108,2,2018-08-17,15615.00,0.00,15615.00,1
261037765930,108,3,2018-09-17,15615.00,0.00,15615.00,1
261037765930,108,4,2018-10-17,15615.00,0.00,15615.00,1
261037765930,108,5,2018-11-17,15615.00,0.00,15615.00,1
261037765930,108,6,2018-12-17,15615.00,1735000.00,1750615.00,1
201187721725,115,1,2018-07-26,2382.00,131542.50,133924.50,1
211065040646,107,1,2018-08-20,5484.00,304666.67,310150.67,1
211065040646,107,2,2018-09-20,3656.00,304666.67,308322.67,1
211065040646,107,3,2018-10-20,1828.00,304666.67,306494.67,1
060862361749,117,1,2018-07-16,350.00,2759.71,3109.71,1
430146682697,100,1,2018-03-14,2128.00,16888.89,19016.89,1
430146682697,100,2,2018-04-14,2009.78,16888.89,18898.67,1
430146682697,100,3,2018-05-14,1891.56,16888.89,18780.44,1
430146682697,100,4,2018-06-14,1773.33,16888.89,18662.22,1
430146682697,100,5,2018-07-14,1655.11,16888.89,18544.00,1
430146682697,100,6,2018-08-14,1536.89,16888.89,18425.78,1
430146682697,100,7,2018-09-14,1418.67,16888.89,18307.56,1
430146682697,100,8,2018-10-14,1300.44,16888.89,18189.33,1
430146682697,100,9,2018-11-14,1182.22,16888.89,18071.11,1
430146682697,100,10,2018-12-14,1064.00,16888.89,17952.89,1
120645622286,120,1,2018-07-23,270.00,1125.00,1395.00,1
120645622286,120,2,2018-08-23,258.75,1125.00,1383.75,1
120645622286,120,3,2018-09-23,247.50,1125.00,1372.50,1
120645622286,120,4,2018-10-23,236.25,1125.00,1361.25,1
120645622286,120,5,2018-11-23,225.00,1125.00,1350.00,1
120645622286,120,6,2018-12-23,213.75,1125.00,1338.75,1
260738107161,115,1,2018-06-23,190.00,6333.33,6523.33,1
051249804183,114,1,2018-04-17,54.00,0.00,54.00,1
051249804183,114,2,2018-05-17,54.00,0.00,54.00,1
051249804183,114,3,2018-06-17,54.00,0.00,54.00,1
140646396771,102,1,2018-02-28,2264.00,0.00,2264.00,1
301444778247,100,1,2018-08-04,160.00,1111.11,1271.11,1
301444778247,100,2,2018-09-04,151.11,1111.11,1262.22,1
301444778247,100,3,2018-10-04,142.22,1111.11,1253.33,1
301444778247,100,4,2018-11-04,133.33,1111.11,1244.44,1
140404093358,106,1,2018-06-18,4905.00,45416.67,50321.67,1
140404093358,106,2,2018-07-18,4496.25,45416.67,49912.92,1
130598819610,113,1,2018-06-21,24790.00,0.00,24790.00,1
130598819610,113,2,2018-07-21,24790.00,0.00,24790.00,1
130598819610,113,3,2018-08-21,24790.00,2479000.00,2503790.00,1
191142484591,100,1,2018-05-14,9990.00,180881.01,190871.01,1
191142484591,100,2,2018-06-14,8362.07,182508.94,190871.01,1
191142484591,100,3,2018-07-14,6719.49,184151.52,190871.01,1
191142484591,100,4,2018-08-14,5062.13,185808.88,190871.01,1
180909861586,112,1,2018-03-11,1730.00,8819.89,10549.89,1
180909861586,112,2,2018-04-11,1641.80,8908.09,10549.89,1
180909861586,112,3,2018-05-11,1552.72,8997.17,10549.89,1
180909861586,112,4,2018-06-11,1462.75,9087.14,10549.89,1
180909861586,112,5,2018-07-11,1371.88,9178.01,10549.89,1
180909861586,112,6,2018-08-11,1280.10,9269.79,10549.89,1
180909861586,112,7,2018-09-11,1187.40,9362.49,10549.89,1
180909861586,112,8,2018-10-11,1093.77,9456.12,10549.89,1
180909861586,112,9,2018-11-11,999.21,9550.68,10549.89,1
180909861586,112,10,2018-12-11,903.71,9646.18,10549.89,1
111147318089,115,1,2018-06-11,330.00,10890.73,11220.73,1
170552722113,113,1,2018-02-14,760.00,0.00,760.00,1
170552722113,113,2,2018-03-14,760.00,0.00,760.00,1
170552722113,113,3,2018-04-14,760.00,0.00,760.00,1
170552722113,113,4,2018-05-14,760.00,0.00,760.00,1
170552722113,113,5,2018-06-14,760.00,0.00,760.00,1
170552722113,113,6,2018-07-14,760.00,0.00,760.00,1
170552722113,113,7,2018-08-14,760.00,0.00,760.00,1
170552722113,113,8,2018-09-14,760.00,0.00,760.00,1
170552722113,113,9,2018-10-14,760.00,0.00,760.00,1
170552722113,113,10,2018-11-14,760.00,0.00,760.00,1
170552722113,113,11,2018-12-14,760.00,0.00,760.00,1
160502790557,118,1,2018-04-30,710.00,0.00,710.00,1
160502790557,118,2,2018-05-30,710.00,0.00,710.00,1
160502790557,118,3,2018-06-30,710.00,71000.00,71710.00,1
191368888220,111,1,2018-08-24,336.00,0.00,336.00,1
191368888220,111,2,2018-09-24,336.00,0.00,336.00,1
191368888220,111,3,2018-10-24,336.00,0.00,336.00,1
191368888220,111,4,2018-11-24,336.00,0.00,336.00,1
191368888220,111,5,2018-12-24,336.00,0.00,336.00,1
300774394956,117,1,2018-04-16,12936.00,154000.00,166936.00,1
300774394956,117,2,2018-05-16,11858.00,154000.00,165858.00,1
300774394956,117,3,2018-06-16,10780.00,154000.00,164780.00,1
300774394956,117,4,2018-07-16,9702.00,154000.00,163702.00,1
271445103175,102,1,2018-08-31,1524.00,0.00,1524.00,1
271445103175,102,2,2018-09-30,1524.00,0.00,1524.00,1
271445103175,102,3,2018-10-31,1524.00,254000.00,255524.00,1
180314711996,105,1,2018-03-17,190.00,0.00,190.00,1
180314711996,105,2,2018-04-17,190.00,0.00,190.00,1
180314711996,105,3,2018-05-17,190.00,0.00,190.00,1
051069238291,101,1,2018-06-28,7740.00,0.00,7740.00,1
051069238291,101,2,2018-07-28,7740.00,0.00,7740.00,1
051069238291,101,3,2018-08-28,7740.00,0.00,7740.00,1
051069238291,101,4,2018-09-28,7740.00,0.00,7740.00,1
051069238291,101,5,2018-10-28,7740.00,0.00,7740.00,1
051069238291,101,6,2018-11-28,7740.00,0.00,7740.00,1
051069238291,101,7,2018-12-28,7740.00,0.00,7740.00,1
161793633581,118,1,2018-05-09,171.00,977.10,1148.10,1
161793633581,118,2,2018-06-09,162.21,985.89,1148.10,1
161793633581,118,3,2018-07-09,153.33,994.77,1148.10,1
161793633581,118,4,2018-08-09,144.38,1003.72,1148.10,1
161793633581,118,5,2018-09-09,135.35,1012.75,1148.10,1
280626907785,108,1,2018-02-23,261.00,1611.11,1872.11,1
280626907785,108,2,2018-03-23,246.50,1611.11,1857.61,1
280626907785,108,3,2018-04-23,232.00,1611.11,1843.11,1
190782475476,102,1,2018-02-11,8491.00,46591.26,55082.26,1
190782475476,102,2,2018-03-11,8164.86,46917.40,55082.26,1
190782475476,102,3,2018-04-11,7836.44,47245.82,55082.26,1
171444859695,110,1,2018-04-12,186.00,5089.71,5275.71,1
171444859695,110,2,2018-05-12,155.46,5120.25,5275.71,1
171444859695,110,3,2018-06-12,124.74,5150.97,5275.71,1
171444859695,110,4,2018-07-12,93.83,5181.88,5275.71,1
191058790374,115,1,2018-04-10,5810.00,0.00,5810.00,1
191058790374,115,2,2018-05-10,5810.00,0.00,5810.00,1
191058790374,115,3,2018-06-10,5810.00,0.00,5810.00,1
191058790374,115,4,2018-07-10,5810.00,0.00,5810.00,1
191058790374,115,5,2018-08-10,5810.00,0.00,5810.00,1
191058790374,115,6,2018-09-10,5810.00,0.00,5810.00,1
191058790374,115,7,2018-10-10,5810.00,0.00,5810.00,1
200764027695,115,1,2018-02-11,9000.00,120928.46,129928.46,1
200764027695,115,2,2018-03-11,8274.43,121654.03,129928.46,1
200764027695,115,3,2018-04-11,7544.51,122383.95,129928.46,1
200764027695,115,4,2018-05-11,6810.20,123118.26,129928.46,1
200764027695,115,5,2018-06-11,6071.49,123856.97,129928.46,1
200764027695,115,6,2018-07-11,5328.35,124600.11,129928.46,1
200764027695,115,7,2018-08-11,4580.75,125347.71,129928.46,1
200764027695,115,8,2018-09-11,3828.66,126099.80,129928.46,1
200764027695,115,9,2018-10-11,3072.06,126856.40,129928.46,1
200764027695,115,10,2018-11-11,2310.93,127617.53,129928.46,1
171180884303,105,1,2018-04-26,32900.00,769736.56,802636.56,1
171180884303,105,2,2018-05-26,27511.84,775124.72,802636.56,1
171180884303,105,3,2018-06-26,22085.97,780550.59,802636.56,1
171180884303,105,4,2018-07-26,16622.12,786014.44,802636.56,1
131063425131,120,1,2018-06-08,261.00,1208.33,1469.33,1
131063425131,120,2,2018-07-08,250.12,1208.33,1458.46,1
131063425131,120,3,2018-08-08,239.25,1208.33,1447.58,1
131063425131,120,4,2018-09-08,228.38,1208.33,1436.71,1
131063425131,120,5,2018-10-08,217.50,1208.33,1425.83,1
131063425131,120,6,2018-11-08,206.63,1208.33,1414.96,1
131063425131,120,7,2018-12-08,195.75,1208.33,1404.08,1
150955295789,117,1,2018-05-16,35.00,818.87,853.87,1
150955295789,117,2,2018-06-16,29.27,824.60,853.87,1
150955295789,117,3,2018-07-16,23.50,830.37,853.87,1
150955295789,117,4,2018-08-16,17.68,836.19,853.87,1
050835803308,105,1,2018-08-22,31087.00,170578.56,201665.56,1
050835803308,105,2,2018-09-22,29892.95,171772.61,201665.56,1
050835803308,105,3,2018-10-22,28690.54,172975.02,201665.56,1
050835803308,105,4,2018-11-22,27479.72,174185.84,201665.56,1
050835803308,105,5,2018-12-22,26260.42,175405.14,201665.56,1
210712864737,104,1,2018-07-12,3720.00,0.00,3720.00,1
210712864737,104,2,2018-08-12,3720.00,0.00,3720.00,1
210712864737,104,3,2018-09-12,3720.00,0.00,3720.00,1
210712864737,104,4,2018-10-12,3720.00,0.00,3720.00,1
210712864737,104,5,2018-11-12,3720.00,0.00,3720.00,1
210712864737,104,6,2018-12-12,3720.00,0.00,3720.00,1
110606551277,119,1,2018-04-28,10878.00,95682.68,106560.68,1
110606551277,119,2,2018-05-28,10303.90,96256.78,106560.68,1
040648199659,100,1,2018-08-03,6642.00,41000.00,47642.00,1
040648199659,100,2,2018-09-03,6273.00,41000.00,47273.00,1
040648199659,100,3,2018-10-03,5904.00,41000.00,46904.00,1
040648199659,100,4,2018-11-03,5535.00,41000.00,46535.00,1
040648199659,100,5,2018-12-03,5166.00,41000.00,46166.00,1
130693467029,115,1,2018-08-11,9610.00,53388.89,62998.89,1
130693467029,115,2,2018-09-11,9076.11,53388.89,62465.00,1
130693467029,115,3,2018-10-11,8542.22,53388.89,61931.11,1
130693467029,115,4,2018-11-11,8008.33,53388.89,61397.22,1
130693467029,115,5,2018-12-11,7474.44,53388.89,60863.33,1
271253321210,107,1,2018-03-25,4488.00,0.00,4488.00,1
271253321210,107,2,2018-04-25,4488.00,0.00,4488.00,1
271253321210,107,3,2018-05-25,4488.00,0.00,4488.00,1
271253321210,107,4,2018-06-25,4488.00,0.00,4488.00,1
271253321210,107,5,2018-07-25,4488.00,0.00,4488.00,1
271253321210,107,6,2018-08-25,4488.00,0.00,4488.00,1
181033040205,116,1,2018-04-07,8944.00,0.00,8944.00,1
181033040205,116,2,2018-05-07,8944.00,0.00,8944.00,1
181033040205,116,3,2018-06-07,8944.00,0.00,8944.00,1
181033040205,116,4,2018-07-07,8944.00,0.00,8944.00,1
181033040205,116,5,2018-08-07,8944.00,0.00,8944.00,1
290437546550,118,1,2018-03-24,3304.00,0.00,3304.00,1
290437546550,118,2,2018-04-24,3304.00,0.00,3304.00,1
290437546550,118,3,2018-05-24,3304.00,0.00,3304.00,1
290437546550,118,4,2018-06-24,3304.00,0.00,3304.00,1
290437546550,118,5,2018-07-24,3304.00,0.00,3304.00,1
051196610669,116,1,2018-07-02,38322.00,0.00,38322.00,1
051196610669,116,2,2018-08-02,38322.00,0.00,38322.00,1
051196610669,116,3,2018-09-02,38322.00,0.00,38322.00,1
051196610669,116,4,2018-10-02,38322.00,0.00,38322.00,1
051196610669,116,5,2018-11-02,38322.00,0.00,38322.00,1
051196610669,116,6,2018-12-02,38322.00,0.00,38322.00,1
120254100358,110,1,2018-07-25,8980.00,74833.33,83813.33,1
120254100358,110,2,2018-08-25,8231.67,74833.33,83065.00,1
120254100358,110,3,2018-09-25,7483.33,74833.33,82316.67,1
120254100358,110,4,2018-10-25,6735.00,74833.33,81568.33,1
061175448466,104,1,2018-04-16,11039.00,0.00,11039.00,1
061175448466,104,2,2018-05-16,11039.00,0.00,11039.00,1
061175448466,104,3,2018-06-16,11039.00,1577000.00,1588039.00,1
171687448122,114,1,2018-05-10,290.00,1478.48,1768.48,1
171687448122,114,2,2018-06-10,275.22,1493.26,1768.48,1
171687448122,114,3,2018-07-10,260.28,1508.20,1768.48,1
202030681989,104,1,2018-04-11,19495.00,154722.22,174217.22,1
202030681989,104,2,2018-05-11,18411.94,154722.22,173134.17,1
202030681989,104,3,2018-06-11,17328.89,154722.22,172051.11,1
202030681989,104,4,2018-07-11,16245.83,154722.22,170968.06,1
202030681989,104,5,2018-08-11,15162.78,154722.22,169885.00,1
202030681989,104,6,2018-09-11,14079.72,154722.22,168801.94,1
202030681989,104,7,2018-10-11,12996.67,154722.22,167718.89,1
202030681989,104,8,2018-11-11,11913.61,154722.22,166635.83,1
202030681989,104,9,2018-12-11,10830.56,154722.22,165552.78,1
171848895619,110,1,2018-05-18,3048.00,63500.00,66548.00,1
180391340077,109,1,2018-02-04,380.00,0.00,380.00,1
180391340077,109,2,2018-03-04,380.00,0.00,380.00,1
180391340077,109,3,2018-04-04,380.00,0.00,380.00,1
180391340077,109,4,2018-05-04,380.00,0.00,380.00,1
180391340077,109,5,2018-06-04,380.00,0.00,380.00,1
180391340077,109,6,2018-07-04,380.00,38000.00,38380.00,1
071040707890,109,1,2018-03-25,200.00,0.00,200.00,1
071040707890,109,2,2018-04-25,200.00,0.00,200.00,1
071040707890,109,3,2018-05-25,200.00,0.00,200.00,1
071040707890,109,4,2018-06-25,200.00,0.00,200.00,1
071040707890,109,5,2018-07-25,200.00,0.00,200.00,1
071040707890,109,6,2018-08-25,200.00,20000.00,20200.00,1
160341171400,100,1,2018-02-13,21210.00,0.00,21210.00,1
160341171400,100,2,2018-03-13,21210.00,0.00,21210.00,1
160341171400,100,3,2018-04-13,21210.00,0.00,21210.00,1
150482419223,116,1,2018-08-30,3582.00,23201.39,26783.39,1
150482419223,116,2,2018-09-30,3442.79,23340.60,26783.39,1
150482419223,116,3,2018-10-30,3302.75,23480.64,26783.39,1
150482419223,116,4,2018-11-30,3161.86,23621.53,26783.39,1
150482419223,116,5,2018-12-30,3020.14,23763.25,26783.39,1
370098978472,107,1,2018-07-22,4194.00,38833.33,43027.33,1
370098978472,107,2,2018-08-22,3961.00,38833.33,42794.33,1
370098978472,107,3,2018-09-22,3728.00,38833.33,42561.33,1
370098978472,107,4,2018-10-22,3495.00,38833.33,42328.33,1
370098978472,107,5,2018-11-22,3262.00,38833.33,42095.33,1
370098978472,107,6,2018-12-22,3029.00,38833.33,41862.33,1
