协议编号,借据编号,还款期数,应还日期,欠还利息,欠还本金,欠还本息,还款标志
190657157587,117,8,2018-10-24,1241.00,9125.00,10366.00,3
190657157587,117,9,2018-11-24,1168.00,9125.00,10293.00,3
190657157587,117,10,2018-12-24,1095.00,9125.00,10220.00,3
151036981413,116,4,2018-06-04,24.00,1333.33,1357.33,3
151036981413,116,5,2018-07-04,16.00,1333.33,1349.33,3
151036981413,116,6,2018-08-04,8.00,1333.33,1341.33,3
170336224997,100,3,2018-04-12,14060.00,0.00,14060.00,3
170336224997,100,4,2018-05-12,14060.00,0.00,14060.00,3
170336224997,100,5,2018-06-12,14060.00,0.00,14060.00,3
170336224997,100,6,2018-07-12,14060.00,0.00,14060.00,3
170336224997,100,7,2018-08-12,14060.00,0.00,14060.00,3
170336224997,100,8,2018-09-12,14060.00,0.00,14060.00,3
170336224997,100,9,2018-10-12,14060.00,0.00,14060.00,3
170336224997,100,10,2018-11-12,14060.00,0.00,14060.00,3
170336224997,100,11,2018-12-12,14060.00,0.00,14060.00,3
200870381584,107,1,2018-07-21,3240.00,0.00,3240.00,3
200870381584,107,2,2018-08-21,3240.00,0.00,3240.00,3
200870381584,107,3,2018-09-21,3240.00,0.00,3240.00,3
200870381584,107,4,2018-10-21,3240.00,0.00,3240.00,3
200870381584,107,5,2018-11-21,3240.00,0.00,3240.00,3
200870381584,107,6,2018-12-21,3240.00,0.00,3240.00,3
150674540387,101,7,2018-10-17,180.00,3000.00,3180.00,3
150674540387,101,8,2018-11-17,150.00,3000.00,3150.00,3
150674540387,101,9,2018-12-17,120.00,3000.00,3120.00,3
181828617357,109,1,2018-05-01,621.00,11243.95,11864.95,3
181828617357,109,2,2018-06-01,519.80,11345.15,11864.95,3
181828617357,109,3,2018-07-01,417.70,11447.25,11864.95,3
181828617357,109,4,2018-08-01,314.67,11550.28,11864.95,3
181828617357,109,5,2018-09-01,210.72,11654.23,11864.95,3
181828617357,109,6,2018-10-01,105.81,11759.14,11864.95,3
050485704586,107,1,2018-04-16,3096.00,12905.17,16001.17,3
050485704586,107,2,2018-05-16,2979.85,13021.32,16001.17,3
050485704586,107,3,2018-06-16,2862.66,13138.51,16001.17,3
050485704586,107,4,2018-07-16,2744.41,13256.76,16001.17,3
050485704586,107,5,2018-08-16,2625.10,13376.07,16001.17,3
050485704586,107,6,2018-09-16,2504.72,13496.45,16001.17,3
050485704586,107,7,2018-10-16,2383.25,13617.92,16001.17,3
050485704586,107,8,2018-11-16,2260.69,13740.48,16001.17,3
050485704586,107,9,2018-12-16,2137.03,13864.14,16001.17,3
150726358053,112,3,2018-07-12,374.22,62371.26,62745.48,3
071513064365,120,2,2018-07-25,7544.00,41000.00,48544.00,3
071513064365,120,3,2018-08-25,7216.00,41000.00,48216.00,3
071513064365,120,4,2018-09-25,6888.00,41000.00,47888.00,3
071513064365,120,5,2018-10-25,6560.00,41000.00,47560.00,3
071513064365,120,6,2018-11-25,6232.00,41000.00,47232.00,3
071513064365,120,7,2018-12-25,5904.00,41000.00,46904.00,3
230509390446,102,3,2018-08-03,7848.00,0.00,7848.00,3
230509390446,102,4,2018-09-03,7848.00,0.00,7848.00,3
230509390446,102,5,2018-10-03,7848.00,0.00,7848.00,3
230509390446,102,6,2018-11-03,7848.00,981000.00,988848.00,3
090566690795,102,3,2018-10-14,2047.50,29250.00,31297.50,3
090566690795,102,4,2018-11-14,1842.75,29250.00,31092.75,3
090566690795,102,5,2018-12-14,1638.00,29250.00,30888.00,3
230963635716,117,7,2018-12-01,221.75,1953.59,2175.34,3
251866344732,109,1,2018-07-06,4320.00,0.00,4320.00,3
251866344732,109,2,2018-08-06,4320.00,0.00,4320.00,3
251866344732,109,3,2018-09-06,4320.00,0.00,4320.00,3
251866344732,109,4,2018-10-06,4320.00,0.00,4320.00,3
251866344732,109,5,2018-11-06,4320.00,0.00,4320.00,3
251866344732,109,6,2018-12-06,4320.00,0.00,4320.00,3
270382598187,111,5,2018-07-14,243.74,1410.84,1654.58,3
270382598187,111,6,2018-08-14,232.46,1422.12,1654.58,3
270382598187,111,7,2018-09-14,221.08,1433.50,1654.58,3
270382598187,111,8,2018-10-14,209.61,1444.97,1654.58,3
270382598187,111,9,2018-11-14,198.05,1456.53,1654.58,3
270382598187,111,10,2018-12-14,186.40,1468.18,1654.58,3
171096566108,112,2,2018-04-22,6437.02,39124.25,45561.27,3
171096566108,112,3,2018-05-22,6084.90,39476.37,45561.27,3
171096566108,112,4,2018-06-22,5729.62,39831.65,45561.27,3
171096566108,112,5,2018-07-22,5371.13,40190.14,45561.27,3
171096566108,112,6,2018-08-22,5009.42,40551.85,45561.27,3
171096566108,112,7,2018-09-22,4644.45,40916.82,45561.27,3
171096566108,112,8,2018-10-22,4276.20,41285.07,45561.27,3
171096566108,112,9,2018-11-22,3904.64,41656.63,45561.27,3
171096566108,112,10,2018-12-22,3529.73,42031.54,45561.27,3
201387103106,115,1,2018-06-25,250.00,1041.59,1291.59,3
201387103106,115,2,2018-07-25,239.58,1041.67,1281.25,3
201387103106,115,3,2018-08-25,229.17,1041.67,1270.83,3
201387103106,115,4,2018-09-25,218.75,1041.67,1260.42,3
201387103106,115,5,2018-10-25,208.33,1041.67,1250.00,3
201387103106,115,6,2018-11-25,197.92,1041.67,1239.58,3
201387103106,115,7,2018-12-25,187.50,1041.67,1229.17,3
110361248093,120,2,2018-03-02,270.00,0.00,270.00,3
110361248093,120,3,2018-04-02,270.00,45000.00,45270.00,3
050900587594,113,3,2018-10-04,3012.00,0.00,3012.00,3
050900587594,113,4,2018-11-04,3012.00,0.00,3012.00,3
050900587594,113,5,2018-12-04,3012.00,0.00,3012.00,3
161197898987,120,5,2018-06-20,178.79,2716.30,2895.09,3
161197898987,120,6,2018-07-20,157.06,2738.03,2895.09,3
161197898987,120,7,2018-08-20,135.15,2759.94,2895.09,3
161197898987,120,8,2018-09-20,113.08,2782.01,2895.09,3
161197898987,120,9,2018-10-20,90.82,2804.27,2895.09,3
161197898987,120,10,2018-11-20,68.39,2826.70,2895.09,3
161197898987,120,11,2018-12-20,45.77,2849.32,2895.09,3
201406500577,115,1,2018-04-29,846.00,3526.41,4372.41,3
201406500577,115,2,2018-05-29,814.26,3558.15,4372.41,3
201406500577,115,3,2018-06-29,782.24,3590.17,4372.41,3
201406500577,115,4,2018-07-29,749.93,3622.48,4372.41,3
201406500577,115,5,2018-08-29,717.32,3655.09,4372.41,3
201406500577,115,6,2018-09-29,684.43,3687.98,4372.41,3
201406500577,115,7,2018-10-29,651.24,3721.17,4372.41,3
201406500577,115,8,2018-11-29,617.75,3754.66,4372.41,3
201406500577,115,9,2018-12-29,583.95,3788.46,4372.41,3
300389830869,103,5,2018-10-07,1742.22,15555.56,17297.78,3
300389830869,103,6,2018-11-07,1617.78,15555.56,17173.33,3
300389830869,103,7,2018-12-07,1493.33,15555.56,17048.89,3
251653395536,100,8,2018-11-26,17525.74,120815.44,138341.18,3
251653395536,100,9,2018-12-26,16559.22,121781.96,138341.18,3
100164410931,104,1,2018-02-18,23490.00,0.00,23490.00,3
100164410931,104,2,2018-03-18,23490.00,0.00,23490.00,3
100164410931,104,3,2018-04-18,23490.00,0.00,23490.00,3
100164410931,104,4,2018-05-18,23490.00,0.00,23490.00,3
100164410931,104,5,2018-06-18,23490.00,0.00,23490.00,3
100164410931,104,6,2018-07-18,23490.00,0.00,23490.00,3
100164410931,104,7,2018-08-18,23490.00,0.00,23490.00,3
100164410931,104,8,2018-09-18,23490.00,0.00,23490.00,3
100164410931,104,9,2018-10-18,23490.00,0.00,23490.00,3
100164410931,104,10,2018-11-18,23490.00,0.00,23490.00,3
100164410931,104,11,2018-12-18,23490.00,0.00,23490.00,3
130345721413,103,1,2018-07-05,343.00,16219.53,16562.53,3
130345721413,103,2,2018-08-05,229.46,16333.07,16562.53,3
130345721413,103,3,2018-09-05,115.13,16447.40,16562.53,3
160814837859,111,3,2018-05-20,7364.00,1052000.00,1059364.00,3
061172853395,106,1,2018-06-14,12582.00,699000.00,711582.00,3
061172853395,106,2,2018-07-14,8388.00,699000.00,707388.00,3
061172853395,106,3,2018-08-14,4194.00,699000.00,703194.00,3
071400346057,104,3,2018-10-08,3948.00,164500.00,168448.00,3
071400346057,104,4,2018-11-08,2961.00,164500.00,167461.00,3
071400346057,104,5,2018-12-08,1974.00,164500.00,166474.00,3
210779984237,100,3,2018-07-10,8628.00,359500.00,368128.00,3
210779984237,100,4,2018-08-10,6471.00,359500.00,365971.00,3
210779984237,100,5,2018-09-10,4314.00,359500.00,363814.00,3
210779984237,100,6,2018-10-10,2157.00,359500.00,361657.00,3
200410391668,106,1,2018-04-12,4487.00,212177.96,216664.96,3
200410391668,106,2,2018-05-12,3001.75,213663.21,216664.96,3
200410391668,106,3,2018-06-12,1506.13,215158.83,216664.96,3
130877253236,114,5,2018-08-24,25578.00,0.00,25578.00,3
130877253236,114,6,2018-09-24,25578.00,0.00,25578.00,3
130877253236,114,7,2018-10-24,25578.00,0.00,25578.00,3
130877253236,114,8,2018-11-24,25578.00,0.00,25578.00,3
130877253236,114,9,2018-12-24,25578.00,0.00,25578.00,3
300240171860,110,2,2018-04-13,1833.18,20011.58,21844.76,3
300240171860,110,3,2018-05-13,1673.09,20171.67,21844.76,3
300240171860,110,4,2018-06-13,1511.71,20333.05,21844.76,3
300240171860,110,5,2018-07-13,1349.05,20495.71,21844.76,3
300240171860,110,6,2018-08-13,1185.08,20659.68,21844.76,3
300240171860,110,7,2018-09-13,1019.80,20824.96,21844.76,3
300240171860,110,8,2018-10-13,853.20,20991.56,21844.76,3
300240171860,110,9,2018-11-13,685.27,21159.49,21844.76,3
300240171860,110,10,2018-12-13,516.00,21328.76,21844.76,3
161349235590,112,10,2018-11-18,901.25,42916.67,43817.92,3
161349235590,112,11,2018-12-18,600.83,42916.67,43517.50,3
150425812129,120,8,2018-10-12,332.04,6509.32,6841.36,3
150425812129,120,9,2018-11-12,266.95,6574.41,6841.36,3
150425812129,120,10,2018-12-12,201.20,6640.16,6841.36,3
220103573858,100,4,2018-08-24,12060.00,0.00,12060.00,3
220103573858,100,5,2018-09-24,12060.00,0.00,12060.00,3
220103573858,100,6,2018-10-24,12060.00,1206000.00,1218060.00,3
201736804753,112,1,2018-05-25,288.00,0.00,288.00,3
201736804753,112,2,2018-06-25,288.00,0.00,288.00,3
201736804753,112,3,2018-07-25,288.00,0.00,288.00,3
201736804753,112,4,2018-08-25,288.00,0.00,288.00,3
201736804753,112,5,2018-09-25,288.00,0.00,288.00,3
201736804753,112,6,2018-10-25,288.00,0.00,288.00,3
201736804753,112,7,2018-11-25,288.00,0.00,288.00,3
201736804753,112,8,2018-12-25,288.00,0.00,288.00,3
130346908247,104,1,2018-03-22,6202.00,0.00,6202.00,3
130346908247,104,2,2018-04-22,6202.00,0.00,6202.00,3
130346908247,104,3,2018-05-22,6202.00,0.00,6202.00,3
130346908247,104,4,2018-06-22,6202.00,0.00,6202.00,3
130346908247,104,5,2018-07-22,6202.00,0.00,6202.00,3
130346908247,104,6,2018-08-22,6202.00,0.00,6202.00,3
130346908247,104,7,2018-09-22,6202.00,0.00,6202.00,3
130346908247,104,8,2018-10-22,6202.00,0.00,6202.00,3
130346908247,104,9,2018-11-22,6202.00,0.00,6202.00,3
130346908247,104,10,2018-12-22,6202.00,0.00,6202.00,3
161521006075,106,2,2018-05-05,6150.00,0.00,6150.00,3
161521006075,106,3,2018-06-05,6150.00,0.00,6150.00,3
161521006075,106,4,2018-07-05,6150.00,0.00,6150.00,3
161521006075,106,5,2018-08-05,6150.00,0.00,6150.00,3
161521006075,106,6,2018-09-05,6150.00,0.00,6150.00,3
161521006075,106,7,2018-10-05,6150.00,0.00,6150.00,3
161521006075,106,8,2018-11-05,6150.00,0.00,6150.00,3
161521006075,106,9,2018-12-05,6150.00,0.00,6150.00,3
111675257228,117,2,2018-06-17,44340.00,0.00,44340.00,3
111675257228,117,3,2018-07-17,44340.00,0.00,44340.00,3
111675257228,117,4,2018-08-17,44340.00,0.00,44340.00,3
111675257228,117,5,2018-09-17,44340.00,0.00,44340.00,3
111675257228,117,6,2018-10-17,44340.00,0.00,44340.00,3
111675257228,117,7,2018-11-17,44340.00,0.00,44340.00,3
111675257228,117,8,2018-12-17,44340.00,0.00,44340.00,3
201006325811,113,5,2018-10-02,16218.00,0.00,16218.00,3
201006325811,113,6,2018-11-02,16218.00,1802000.00,1818218.00,3
090722662797,117,8,2018-10-28,132.00,1500.00,1632.00,3
090722662797,117,9,2018-11-28,120.00,1500.00,1620.00,3
090722662797,117,10,2018-12-28,108.00,1500.00,1608.00,3
270217984671,107,5,2018-07-04,672.00,0.00,672.00,3
270217984671,107,6,2018-08-04,672.00,0.00,672.00,3
270217984671,107,7,2018-09-04,672.00,0.00,672.00,3
270217984671,107,8,2018-10-04,672.00,0.00,672.00,3
270217984671,107,9,2018-11-04,672.00,0.00,672.00,3
270217984671,107,10,2018-12-04,672.00,0.00,672.00,3
170484680483,102,4,2018-08-15,370.12,1958.33,2328.46,3
170484680483,102,5,2018-09-15,352.50,1958.33,2310.83,3
170484680483,102,6,2018-10-15,334.88,1958.33,2293.21,3
170484680483,102,7,2018-11-15,317.25,1958.33,2275.58,3
170484680483,102,8,2018-12-15,299.62,1958.33,2257.96,3
300634976214,111,4,2018-05-23,54.00,1000.00,1054.00,3
300634976214,111,5,2018-06-23,48.00,1000.00,1048.00,3
300634976214,111,6,2018-07-23,42.00,1000.00,1042.00,3
300634976214,111,7,2018-08-23,36.00,1000.00,1036.00,3
300634976214,111,8,2018-09-23,30.00,1000.00,1030.00,3
300634976214,111,9,2018-10-23,24.00,1000.00,1024.00,3
300634976214,111,10,2018-11-23,18.00,1000.00,1018.00,3
300634976214,111,11,2018-12-23,12.00,1000.00,1012.00,3
090401487346,110,5,2018-11-28,1933.33,24166.67,26100.00,3
090401487346,110,6,2018-12-28,1691.67,24166.67,25858.33,3
110345185982,100,1,2018-08-20,279.00,0.00,279.00,3
110345185982,100,2,2018-09-20,279.00,0.00,279.00,3
110345185982,100,3,2018-10-20,279.00,0.00,279.00,3
110345185982,100,4,2018-11-20,279.00,0.00,279.00,3
110345185982,100,5,2018-12-20,279.00,0.00,279.00,3
020019246500,107,3,2018-07-13,72.00,8000.00,8072.00,3
300418675379,104,2,2018-05-04,18767.58,1037972.22,1056739.80,3
300418675379,104,3,2018-06-04,9425.82,1047313.98,1056739.80,3
111786943756,107,4,2018-11-30,14.00,0.00,14.00,3
111786943756,107,5,2018-12-30,14.00,0.00,14.00,3
271380241441,110,2,2018-08-07,25742.26,322777.33,348519.59,3
271380241441,110,3,2018-09-07,23482.82,325036.77,348519.59,3
271380241441,110,4,2018-10-07,21207.57,327312.02,348519.59,3
271380241441,110,5,2018-11-07,18916.38,329603.21,348519.59,3
271380241441,110,6,2018-12-07,16609.16,331910.43,348519.59,3
190716461902,115,3,2018-08-04,17176.00,0.00,17176.00,3
190716461902,115,4,2018-09-04,17176.00,0.00,17176.00,3
190716461902,115,5,2018-10-04,17176.00,0.00,17176.00,3
190716461902,115,6,2018-11-04,17176.00,0.00,17176.00,3
190716461902,115,7,2018-12-04,17176.00,0.00,17176.00,3
150435754083,110,1,2018-07-24,606.00,0.00,606.00,3
150435754083,110,2,2018-08-24,606.00,0.00,606.00,3
150435754083,110,3,2018-09-24,606.00,0.00,606.00,3
150435754083,110,4,2018-10-24,606.00,0.00,606.00,3
150435754083,110,5,2018-11-24,606.00,0.00,606.00,3
150435754083,110,6,2018-12-24,606.00,0.00,606.00,3
091052794008,106,1,2018-07-07,240.00,0.00,240.00,3
091052794008,106,2,2018-08-07,240.00,0.00,240.00,3
091052794008,106,3,2018-09-07,240.00,0.00,240.00,3
091052794008,106,4,2018-10-07,240.00,0.00,240.00,3
091052794008,106,5,2018-11-07,240.00,0.00,240.00,3
091052794008,106,6,2018-12-07,240.00,0.00,240.00,3
051297074009,105,2,2018-08-10,192.00,10666.67,10858.67,3
051297074009,105,3,2018-09-10,96.00,10666.67,10762.67,3
360259264111,116,4,2018-09-04,139.50,2583.33,2722.83,3
360259264111,116,5,2018-10-04,124.00,2583.33,2707.33,3
360259264111,116,6,2018-11-04,108.50,2583.33,2691.83,3
360259264111,116,7,2018-12-04,93.00,2583.33,2676.33,3
110842102632,103,7,2018-08-29,12581.26,94041.29,106622.55,3
110842102632,103,8,2018-09-29,11922.97,94699.58,106622.55,3
110842102632,103,9,2018-10-29,11260.07,95362.48,106622.55,3
110842102632,103,10,2018-11-29,10592.53,96030.02,106622.55,3
110842102632,103,11,2018-12-29,9920.32,96702.23,106622.55,3
060834668753,105,2,2018-04-01,13804.73,95164.25,108968.98,3
060834668753,105,3,2018-05-01,13043.41,95925.57,108968.98,3
060834668753,105,4,2018-06-01,12276.01,96692.97,108968.98,3
060834668753,105,5,2018-07-01,11502.47,97466.51,108968.98,3
060834668753,105,6,2018-08-01,10722.73,98246.25,108968.98,3
060834668753,105,7,2018-09-01,9936.76,99032.22,108968.98,3
060834668753,105,8,2018-10-01,9144.51,99824.47,108968.98,3
060834668753,105,9,2018-11-01,8345.91,100623.07,108968.98,3
060834668753,105,10,2018-12-01,7540.93,101428.05,108968.98,3
120567688459,111,1,2018-06-29,4923.00,182333.34,187256.34,3
120567688459,111,2,2018-07-29,3282.00,182333.33,185615.33,3
120567688459,111,3,2018-08-29,1641.00,182333.33,183974.33,3
170719175388,101,3,2018-10-05,42720.00,0.00,42720.00,3
170719175388,101,4,2018-11-05,42720.00,0.00,42720.00,3
170719175388,101,5,2018-12-05,42720.00,0.00,42720.00,3
300669266849,103,5,2018-09-30,176.00,0.00,176.00,3
300669266849,103,6,2018-10-30,176.00,0.00,176.00,3
300669266849,103,7,2018-11-30,176.00,0.00,176.00,3
300669266849,103,8,2018-12-30,176.00,0.00,176.00,3
290313116391,111,2,2018-09-22,4100.83,117166.67,121267.50,3
290313116391,111,3,2018-10-22,3280.67,117166.67,120447.33,3
290313116391,111,4,2018-11-22,2460.50,117166.67,119627.17,3
290313116391,111,5,2018-12-22,1640.33,117166.67,118807.00,3
050223696693,107,2,2018-04-24,7553.58,82457.36,90010.94,3
050223696693,107,3,2018-05-24,6893.92,83117.02,90010.94,3
050223696693,107,4,2018-06-24,6228.98,83781.96,90010.94,3
050223696693,107,5,2018-07-24,5558.73,84452.21,90010.94,3
050223696693,107,6,2018-08-24,4883.11,85127.83,90010.94,3
050223696693,107,7,2018-09-24,4202.09,85808.85,90010.94,3
050223696693,107,8,2018-10-24,3515.61,86495.33,90010.94,3
050223696693,107,9,2018-11-24,2823.65,87187.29,90010.94,3
050223696693,107,10,2018-12-24,2126.15,87884.79,90010.94,3
301466777429,105,3,2018-07-20,238.00,0.00,238.00,3
301466777429,105,4,2018-08-20,238.00,0.00,238.00,3
301466777429,105,5,2018-09-20,238.00,0.00,238.00,3
301466777429,105,6,2018-10-20,238.00,0.00,238.00,3
301466777429,105,7,2018-11-20,238.00,0.00,238.00,3
301466777429,105,8,2018-12-20,238.00,0.00,238.00,3
211138691269,115,2,2018-06-22,1852.56,11259.90,13112.46,3
211138691269,115,3,2018-07-22,1751.23,11361.23,13112.46,3
211138691269,115,4,2018-08-22,1648.97,11463.49,13112.46,3
211138691269,115,5,2018-09-22,1545.80,11566.66,13112.46,3
211138691269,115,6,2018-10-22,1441.70,11670.76,13112.46,3
211138691269,115,7,2018-11-22,1336.67,11775.79,13112.46,3
211138691269,115,8,2018-12-22,1230.68,11881.78,13112.46,3
150403631327,119,1,2018-08-27,17328.00,82222.50,99550.50,3
150403631327,119,2,2018-09-27,16670.22,82880.28,99550.50,3
150403631327,119,3,2018-10-27,16007.18,83543.32,99550.50,3
150403631327,119,4,2018-11-27,15338.83,84211.67,99550.50,3
150403631327,119,5,2018-12-27,14665.14,84885.36,99550.50,3
120477713191,111,7,2018-09-25,33.33,277.78,311.11,3
120477713191,111,8,2018-10-25,30.56,277.78,308.33,3
120477713191,111,9,2018-11-25,27.78,277.78,305.56,3
120477713191,111,10,2018-12-25,25.00,277.78,302.78,3
191193344733,110,1,2018-04-06,5334.00,0.00,5334.00,3
191193344733,110,2,2018-05-06,5334.00,0.00,5334.00,3
191193344733,110,3,2018-06-06,5334.00,889000.00,894334.00,3
260673809108,118,8,2018-12-05,429.00,4333.33,4762.33,3
070908345470,115,1,2018-08-11,5464.00,0.00,5464.00,3
070908345470,115,2,2018-09-11,5464.00,0.00,5464.00,3
070908345470,115,3,2018-10-11,5464.00,0.00,5464.00,3
070908345470,115,4,2018-11-11,5464.00,0.00,5464.00,3
070908345470,115,5,2018-12-11,5464.00,0.00,5464.00,3
130661861817,120,4,2018-11-21,176.81,1602.88,1779.69,3
130661861817,120,5,2018-12-21,165.59,1614.10,1779.69,3
270544528329,108,5,2018-12-22,2330.00,116500.00,118830.00,3
290372213248,116,3,2018-10-29,10091.11,60839.22,70930.33,3
290372213248,116,4,2018-11-29,9665.24,61265.09,70930.33,3
290372213248,116,5,2018-12-29,9236.38,61693.95,70930.33,3
181786250799,119,2,2018-04-13,3866.48,127345.47,131211.95,3
181786250799,119,3,2018-05-13,3102.41,128109.54,131211.95,3
181786250799,119,4,2018-06-13,2333.75,128878.20,131211.95,3
181786250799,119,5,2018-07-13,1560.49,129651.46,131211.95,3
181786250799,119,6,2018-08-13,782.57,130429.38,131211.95,3
201366660042,104,1,2018-02-28,20223.00,956290.35,976513.35,3
201366660042,104,2,2018-03-30,13528.97,962984.38,976513.35,3
201366660042,104,3,2018-04-30,6788.08,969725.27,976513.35,3
280658997795,103,2,2018-03-25,1900.00,0.00,1900.00,3
280658997795,103,3,2018-04-25,1900.00,0.00,1900.00,3
280658997795,103,4,2018-05-25,1900.00,0.00,1900.00,3
280658997795,103,5,2018-06-25,1900.00,0.00,1900.00,3
280658997795,103,6,2018-07-25,1900.00,0.00,1900.00,3
280658997795,103,7,2018-08-25,1900.00,0.00,1900.00,3
280658997795,103,8,2018-09-25,1900.00,0.00,1900.00,3
280658997795,103,9,2018-10-25,1900.00,0.00,1900.00,3
280658997795,103,10,2018-11-25,1900.00,0.00,1900.00,3
280658997795,103,11,2018-12-25,1900.00,0.00,1900.00,3
061446944625,117,5,2018-07-04,5625.00,31250.00,36875.00,3
061446944625,117,6,2018-08-04,5343.75,31250.00,36593.75,3
061446944625,117,7,2018-09-04,5062.50,31250.00,36312.50,3
061446944625,117,8,2018-10-04,4781.25,31250.00,36031.25,3
061446944625,117,9,2018-11-04,4500.00,31250.00,35750.00,3
061446944625,117,10,2018-12-04,4218.75,31250.00,35468.75,3
200962212051,101,3,2018-06-10,131.71,16463.65,16595.36,3
080280307227,110,4,2018-10-17,6890.62,46875.00,53765.62,3
080280307227,110,5,2018-11-17,6562.50,46875.00,53437.50,3
080280307227,110,6,2018-12-17,6234.38,46875.00,53109.38,3
050890227612,101,5,2018-07-24,400.92,6091.10,6492.02,3
050890227612,101,6,2018-08-24,352.19,6139.83,6492.02,3
050890227612,101,7,2018-09-24,303.07,6188.95,6492.02,3
050890227612,101,8,2018-10-24,253.56,6238.46,6492.02,3
050890227612,101,9,2018-11-24,203.66,6288.36,6492.02,3
050890227612,101,10,2018-12-24,153.35,6338.67,6492.02,3
111137429768,100,3,2018-07-29,5553.00,617000.00,622553.00,3
251127104493,108,7,2018-12-23,954.05,22321.27,23275.32,3
080622028825,102,2,2018-09-28,5112.39,44198.69,49311.08,3
080622028825,102,3,2018-10-28,4670.40,44640.68,49311.08,3
080622028825,102,4,2018-11-28,4224.00,45087.08,49311.08,3
080622028825,102,5,2018-12-28,3773.12,45537.96,49311.08,3
080868773769,114,3,2018-04-13,28850.00,0.00,28850.00,3
080868773769,114,4,2018-05-13,28850.00,0.00,28850.00,3
080868773769,114,5,2018-06-13,28850.00,0.00,28850.00,3
