协议编号,借据编号,借据金额,借据币种,剩余本金,借据利率,借据期限,期限单位,还款方式,还款顺序,罚息利率,提前还款标志,提前还款费率,展期标志,展期费率,生效日期,到期日期,借据状态,欠款期数,起欠期数,欠还利息,欠还本金,欠还金额
090483983917,106,291000.00,156,291000.00,8.4,12,1,2,0,1.0,1,0.0,0,4.0,2018-07-21,2019-07-21,0,0,0,0.00,0.00,0.00
080979316485,102,50000.00,156,50000.00,12.0,18,1,1,0,1.0,0,3.0,0,5.0,2018-06-04,2019-12-04,0,0,0,0.00,0.00,0.00
050496843270,100,24000.00,156,24000.00,8.4,6,1,1,0,1.2,1,0.0,1,0.0,2018-01-11,2018-07-11,0,0,0,0.00,0.00,0.00
230413529175,119,639000.00,156,639000.00,12.0,6,1,2,0,0.5,0,3.0,1,0.0,2018-01-31,2018-07-31,0,0,0,0.00,0.00,0.00
240898651674,117,64000.00,156,64000.00,7.2,24,1,0,0,1.2,0,2.0,0,3.0,2018-05-24,2020-05-24,0,0,0,0.00,0.00,0.00
231099656031,113,50000.00,156,50000.00,9.6,24,1,0,0,1.2,0,1.0,1,0.0,2018-07-19,2020-07-19,0,0,0,0.00,0.00,0.00
160414296626,111,474000.00,156,474000.00,8.4,24,1,1,0,1.0,1,0.0,1,0.0,2018-06-20,2020-06-20,0,0,0,0.00,0.00,0.00
271454030205,105,110000.00,156,110000.00,7.2,24,1,1,0,1.0,0,1.0,1,0.0,2018-01-09,2020-01-09,0,0,0,0.00,0.00,0.00
070622991915,112,252000.00,156,252000.00,10.8,24,1,2,0,0.5,1,0.0,1,0.0,2018-01-10,2020-01-10,0,0,0,0.00,0.00,0.00
060574575830,119,369000.00,156,369000.00,7.2,24,1,1,0,0.8,1,0.0,0,4.0,2018-05-19,2020-05-19,0,0,0,0.00,0.00,0.00
301126187662,106,36000.00,156,36000.00,8.4,3,1,2,0,0.8,1,0.0,0,5.0,2018-03-07,2018-06-07,0,0,0,0.00,0.00,0.00
090958537600,112,340000.00,156,340000.00,8.4,18,1,1,0,1.0,1,0.0,1,0.0,2018-05-16,2019-11-16,0,0,0,0.00,0.00,0.00
210490871304,110,767000.00,156,767000.00,12.0,24,1,1,0,1.2,1,0.0,0,4.0,2018-04-07,2020-04-07,0,0,0,0.00,0.00,0.00
170215341598,101,454000.00,156,454000.00,10.8,3,1,1,0,1.0,0,1.0,1,0.0,2018-04-09,2018-07-09,0,0,0,0.00,0.00,0.00
190990545443,103,44000.00,156,44000.00,8.4,3,1,2,0,1.2,1,0.0,0,3.0,2018-01-20,2018-04-20,0,0,0,0.00,0.00,0.00
230325428515,101,1682000.00,156,1682000.00,7.2,6,1,2,0,1.2,1,0.0,0,3.0,2018-02-25,2018-08-25,0,0,0,0.00,0.00,0.00
181829878540,106,22000.00,156,22000.00,12.0,12,1,2,0,1.0,0,2.0,1,0.0,2018-05-24,2019-05-24,0,0,0,0.00,0.00,0.00
161119896971,116,840000.00,156,840000.00,7.2,3,1,2,0,0.8,1,0.0,0,3.0,2018-04-21,2018-07-21,0,0,0,0.00,0.00,0.00
160356397374,116,71000.00,156,71000.00,7.2,3,1,0,0,0.8,1,0.0,0,4.0,2018-02-23,2018-05-23,0,0,0,0.00,0.00,0.00
140481433436,119,119000.00,156,119000.00,7.2,6,1,0,0,1.0,0,1.0,0,3.0,2018-03-27,2018-09-27,0,0,0,0.00,0.00,0.00
201631740009,109,169000.00,156,169000.00,7.2,24,1,0,0,0.8,0,1.0,0,4.0,2018-07-20,2020-07-20,0,0,0,0.00,0.00,0.00
160340673683,108,1693000.00,156,1693000.00,7.2,12,1,0,0,0.8,0,3.0,1,0.0,2018-03-04,2019-03-04,0,0,0,0.00,0.00,0.00
041272634502,109,484000.00,156,484000.00,9.6,18,1,0,0,1.0,0,3.0,0,5.0,2018-01-04,2019-07-04,0,0,0,0.00,0.00,0.00
180478115791,119,389000.00,156,389000.00,12.0,3,1,0,0,0.5,1,0.0,1,0.0,2018-01-03,2018-04-03,0,0,0,0.00,0.00,0.00
200454439206,106,808000.00,156,808000.00,8.4,18,1,1,0,1.5,0,1.0,1,0.0,2018-02-18,2019-08-18,0,0,0,0.00,0.00,0.00
270512188919,120,269000.00,156,269000.00,9.6,18,1,1,0,0.8,0,3.0,0,5.0,2018-06-12,2019-12-12,0,0,0,0.00,0.00,0.00
240234439754,103,1506000.00,156,1506000.00,12.0,24,1,1,0,1.5,0,3.0,1,0.0,2018-06-16,2020-06-16,0,0,0,0.00,0.00,0.00
290205250477,107,43000.00,156,43000.00,12.0,24,1,2,0,1.5,1,0.0,1,0.0,2018-02-08,2020-02-08,0,0,0,0.00,0.00,0.00
231082415740,104,483000.00,156,483000.00,9.6,6,1,2,0,1.0,1,0.0,1,0.0,2018-01-31,2018-07-31,0,0,0,0.00,0.00,0.00
060412454026,117,213000.00,156,213000.00,12.0,24,1,2,0,0.8,0,3.0,1,0.0,2018-01-07,2020-01-07,0,0,0,0.00,0.00,0.00
180522753004,116,30000.00,156,30000.00,8.4,12,1,1,0,0.8,0,1.0,0,5.0,2018-04-09,2019-04-09,0,0,0,0.00,0.00,0.00
070802238067,104,464000.00,156,464000.00,9.6,3,1,2,0,1.0,1,0.0,1,0.0,2018-07-09,2018-10-09,0,0,0,0.00,0.00,0.00
040767051420,118,2778000.00,156,2778000.00,12.0,24,1,2,0,0.5,1,0.0,1,0.0,2018-06-27,2020-06-27,0,0,0,0.00,0.00,0.00
161318617837,103,756000.00,156,756000.00,9.6,24,1,0,0,0.8,1,0.0,0,3.0,2018-05-06,2020-05-06,0,0,0,0.00,0.00,0.00
271259159510,104,10000.00,156,10000.00,9.6,24,1,2,0,1.2,0,3.0,1,0.0,2018-05-11,2020-05-11,0,0,0,0.00,0.00,0.00
140568423879,106,145000.00,156,145000.00,9.6,3,1,1,0,0.5,0,3.0,0,5.0,2018-02-08,2018-05-08,0,0,0,0.00,0.00,0.00
240309746836,109,12000.00,156,12000.00,10.8,12,1,0,0,0.5,0,1.0,1,0.0,2018-01-10,2019-01-10,0,0,0,0.00,0.00,0.00
201717352801,110,1850000.00,156,1850000.00,12.0,3,1,2,0,0.5,0,3.0,1,0.0,2018-06-23,2018-09-23,0,0,0,0.00,0.00,0.00
091047567539,103,5000.00,156,5000.00,8.4,6,1,1,0,0.8,0,2.0,1,0.0,2018-01-14,2018-07-14,0,0,0,0.00,0.00,0.00
171495559843,115,16000.00,156,16000.00,7.2,6,1,1,0,1.2,0,3.0,0,5.0,2018-02-16,2018-08-16,0,0,0,0.00,0.00,0.00
071219680579,102,373000.00,156,373000.00,12.0,6,1,1,0,0.5,1,0.0,0,4.0,2018-07-02,2019-01-02,0,0,0,0.00,0.00,0.00
080657416534,100,2000.00,156,2000.00,12.0,18,1,0,0,1.0,0,1.0,1,0.0,2018-01-29,2019-07-29,0,0,0,0.00,0.00,0.00
231602129848,112,689000.00,156,689000.00,12.0,6,1,0,0,1.0,0,2.0,1,0.0,2018-05-20,2018-11-20,0,0,0,0.00,0.00,0.00
180377638601,115,4387000.00,156,4387000.00,12.0,12,1,1,0,1.2,0,1.0,0,3.0,2018-04-05,2019-04-05,0,0,0,0.00,0.00,0.00
180389102467,119,2747000.00,156,2747000.00,12.0,12,1,1,0,0.5,0,2.0,1,0.0,2018-02-03,2019-02-03,0,0,0,0.00,0.00,0.00
131515670274,116,27000.00,156,27000.00,9.6,12,1,2,0,1.2,1,0.0,0,4.0,2018-06-09,2019-06-09,0,0,0,0.00,0.00,0.00
190345099528,100,1758000.00,156,1758000.00,10.8,12,1,2,0,1.5,0,1.0,0,3.0,2018-06-21,2019-06-21,0,0,0,0.00,0.00,0.00
460050909174,109,1154000.00,156,1154000.00,9.6,18,1,1,0,1.5,0,3.0,0,3.0,2018-04-29,2019-10-29,0,0,0,0.00,0.00,0.00
070491791779,103,28000.00,156,28000.00,8.4,18,1,0,0,1.0,1,0.0,0,5.0,2018-01-21,2019-07-21,0,0,0,0.00,0.00,0.00
190857530268,101,431000.00,156,431000.00,8.4,18,1,2,0,0.8,0,2.0,1,0.0,2018-05-19,2019-11-19,0,0,0,0.00,0.00,0.00
131363617218,114,84000.00,156,84000.00,9.6,12,1,2,0,1.0,1,0.0,0,5.0,2018-05-21,2019-05-21,0,0,0,0.00,0.00,0.00
110532195727,109,803000.00,156,803000.00,8.4,18,1,0,0,1.5,1,0.0,0,3.0,2018-06-25,2019-12-25,0,0,0,0.00,0.00,0.00
191333264526,104,264000.00,156,264000.00,7.2,24,1,2,0,0.8,0,3.0,1,0.0,2018-03-21,2020-03-21,0,0,0,0.00,0.00,0.00
140973951777,100,3432000.00,156,3432000.00,8.4,12,1,0,0,1.0,0,3.0,1,0.0,2018-03-04,2019-03-04,0,0,0,0.00,0.00,0.00
110761547341,111,577000.00,156,577000.00,7.2,18,1,2,0,1.5,1,0.0,1,0.0,2018-03-09,2019-09-09,0,0,0,0.00,0.00,0.00
140223086899,120,18000.00,156,18000.00,7.2,24,1,2,0,0.8,0,3.0,0,4.0,2018-07-23,2020-07-23,0,0,0,0.00,0.00,0.00
210211224036,110,786000.00,156,786000.00,8.4,3,1,0,0,1.0,1,0.0,1,0.0,2018-01-11,2018-04-11,0,0,0,0.00,0.00,0.00
251154379673,107,305000.00,156,305000.00,7.2,24,1,2,0,0.8,1,0.0,1,0.0,2018-05-27,2020-05-27,0,0,0,0.00,0.00,0.00
171590386648,102,930000.00,156,930000.00,8.4,3,1,0,0,1.2,0,3.0,1,0.0,2018-03-17,2018-06-17,0,0,0,0.00,0.00,0.00
110492152318,120,2122000.00,156,2122000.00,8.4,6,1,2,0,0.5,0,2.0,1,0.0,2018-05-24,2018-11-24,0,0,0,0.00,0.00,0.00
181090829638,111,278000.00,156,278000.00,10.8,3,1,0,0,0.5,1,0.0,0,4.0,2018-04-19,2018-07-19,0,0,0,0.00,0.00,0.00
050658363415,105,16000.00,156,16000.00,12.0,24,1,2,0,1.5,0,1.0,1,0.0,2018-06-01,2020-06-01,0,0,0,0.00,0.00,0.00
150376098432,119,683000.00,156,683000.00,12.0,6,1,2,0,1.0,1,0.0,0,5.0,2018-05-22,2018-11-22,0,0,0,0.00,0.00,0.00
160329696600,111,96000.00,156,96000.00,10.8,6,1,1,0,0.8,1,0.0,1,0.0,2018-01-12,2018-07-12,0,0,0,0.00,0.00,0.00
170295778669,114,375000.00,156,375000.00,10.8,18,1,2,0,1.5,0,2.0,0,3.0,2018-02-21,2019-08-21,0,0,0,0.00,0.00,0.00
410043126443,110,177000.00,156,177000.00,8.4,18,1,2,0,1.0,1,0.0,0,5.0,2018-05-13,2019-11-13,0,0,0,0.00,0.00,0.00
201044927903,107,4072000.00,156,4072000.00,10.8,6,1,1,0,1.5,1,0.0,1,0.0,2018-07-23,2019-01-23,0,0,0,0.00,0.00,0.00
140764708082,105,2758000.00,156,2758000.00,10.8,18,1,2,0,1.5,0,1.0,1,0.0,2018-01-25,2019-07-25,0,0,0,0.00,0.00,0.00
121149112133,108,1606000.00,156,1606000.00,7.2,12,1,1,0,1.2,1,0.0,0,3.0,2018-05-10,2019-05-10,0,0,0,0.00,0.00,0.00
181081473691,115,800000.00,156,800000.00,9.6,3,1,1,0,1.5,0,2.0,0,5.0,2018-07-20,2018-10-20,0,0,0,0.00,0.00,0.00
090475300575,118,2300000.00,156,2300000.00,12.0,3,1,2,0,0.8,1,0.0,0,4.0,2018-01-15,2018-04-15,0,0,0,0.00,0.00,0.00
170886104231,101,46000.00,156,46000.00,9.6,3,1,1,0,0.5,0,1.0,0,3.0,2018-03-15,2018-06-15,0,0,0,0.00,0.00,0.00
270285737811,104,211000.00,156,211000.00,9.6,18,1,2,0,1.0,1,0.0,0,3.0,2018-05-22,2019-11-22,0,0,0,0.00,0.00,0.00
230707525601,112,119000.00,156,119000.00,7.2,6,1,2,0,1.2,0,1.0,1,0.0,2018-06-19,2018-12-19,0,0,0,0.00,0.00,0.00
140817583550,100,766000.00,156,766000.00,9.6,6,1,2,0,1.2,0,3.0,1,0.0,2018-03-18,2018-09-18,0,0,0,0.00,0.00,0.00
260655882645,104,189000.00,156,189000.00,7.2,12,1,1,0,1.0,0,3.0,0,4.0,2018-06-09,2019-06-09,0,0,0,0.00,0.00,0.00
300277231286,111,20000.00,156,20000.00,8.4,18,1,1,0,1.2,0,1.0,0,5.0,2018-03-25,2019-09-25,0,0,0,0.00,0.00,0.00
050579050956,111,37000.00,156,37000.00,7.2,3,1,1,0,1.2,0,2.0,0,3.0,2018-02-04,2018-05-04,0,0,0,0.00,0.00,0.00
170804586976,115,481000.00,156,481000.00,8.4,12,1,2,0,0.5,0,2.0,0,5.0,2018-04-30,2019-04-30,0,0,0,0.00,0.00,0.00
201789955172,103,13000.00,156,13000.00,9.6,3,1,0,0,1.5,0,3.0,0,4.0,2018-05-18,2018-08-18,0,0,0,0.00,0.00,0.00
170594542987,118,527000.00,156,527000.00,9.6,6,1,2,0,1.0,1,0.0,1,0.0,2018-01-08,2018-07-08,0,0,0,0.00,0.00,0.00
231094524914,105,35000.00,156,35000.00,7.2,6,1,1,0,0.5,0,1.0,0,5.0,2018-04-05,2018-10-05,0,0,0,0.00,0.00,0.00
160253709234,119,2837000.00,156,2837000.00,9.6,3,1,1,0,0.8,0,2.0,1,0.0,2018-03-21,2018-06-21,0,0,0,0.00,0.00,0.00
360274987374,107,37000.00,156,37000.00,9.6,18,1,0,0,0.8,1,0.0,0,3.0,2018-05-21,2019-11-21,0,0,0,0.00,0.00,0.00
210274306740,107,8000.00,156,8000.00,7.2,18,1,1,0,1.0,1,0.0,1,0.0,2018-05-23,2019-11-23,0,0,0,0.00,0.00,0.00
161661836636,113,635000.00,156,635000.00,10.8,24,1,2,0,1.2,1,0.0,1,0.0,2018-06-08,2020-06-08,0,0,0,0.00,0.00,0.00
190750034553,120,163000.00,156,163000.00,9.6,18,1,2,0,1.2,0,2.0,0,4.0,2018-06-09,2019-12-09,0,0,0,0.00,0.00,0.00
270548601750,109,50000.00,156,50000.00,9.6,24,1,2,0,1.2,0,3.0,1,0.0,2018-05-24,2020-05-24,0,0,0,0.00,0.00,0.00
251613305193,101,165000.00,156,165000.00,7.2,18,1,2,0,1.2,0,3.0,1,0.0,2018-06-12,2019-12-12,0,0,0,0.00,0.00,0.00
080311093256,112,38000.00,156,38000.00,10.8,18,1,2,0,0.5,1,0.0,0,3.0,2018-04-15,2019-10-15,0,0,0,0.00,0.00,0.00
041094174098,111,43000.00,156,43000.00,8.4,3,1,1,0,0.8,1,0.0,0,5.0,2018-03-02,2018-06-02,0,0,0,0.00,0.00,0.00
161584714039,106,23000.00,156,23000.00,12.0,12,1,1,0,1.2,0,1.0,1,0.0,2018-06-19,2019-06-19,0,0,0,0.00,0.00,0.00
051054026637,117,3170000.00,156,3170000.00,10.8,18,1,1,0,0.8,0,3.0,1,0.0,2018-03-04,2019-09-04,0,0,0,0.00,0.00,0.00
190964151325,117,3209000.00,156,3209000.00,7.2,24,1,0,0,1.5,0,3.0,0,3.0,2018-03-13,2020-03-13,0,0,0,0.00,0.00,0.00
190819512221,109,321000.00,156,321000.00,7.2,24,1,1,0,0.5,1,0.0,0,5.0,2018-07-20,2020-07-20,0,0,0,0.00,0.00,0.00
040888452592,118,293000.00,156,293000.00,8.4,12,1,0,0,0.8,0,3.0,0,5.0,2018-03-21,2019-03-21,0,0,0,0.00,0.00,0.00
260254229253,101,44000.00,156,44000.00,12.0,12,1,1,0,1.5,1,0.0,1,0.0,2018-02-23,2019-02-23,0,0,0,0.00,0.00,0.00
070506797801,108,2405000.00,156,2405000.00,9.6,18,1,2,0,0.8,1,0.0,0,3.0,2018-06-07,2019-12-07,0,0,0,0.00,0.00,0.00
231311189978,103,1918000.00,156,1918000.00,7.2,6,1,0,0,1.0,0,1.0,0,3.0,2018-07-14,2019-01-14,0,0,0,0.00,0.00,0.00
260593822644,109,2829000.00,156,2829000.00,10.8,24,1,0,0,0.8,0,2.0,1,0.0,2018-01-31,2020-01-31,0,0,0,0.00,0.00,0.00
111003611365,106,1473000.00,156,1473000.00,8.4,3,1,0,0,1.0,0,1.0,0,5.0,2018-06-20,2018-09-20,0,0,0,0.00,0.00,0.00
390108338092,119,466000.00,156,466000.00,8.4,18,1,1,0,1.2,1,0.0,1,0.0,2018-01-31,2019-07-31,0,0,0,0.00,0.00,0.00
181161006664,120,919000.00,156,919000.00,12.0,24,1,1,0,0.5,0,2.0,1,0.0,2018-03-27,2020-03-27,0,0,0,0.00,0.00,0.00
051008859758,119,4000.00,156,4000.00,8.4,3,1,1,0,1.0,0,3.0,0,4.0,2018-01-09,2018-04-09,0,0,0,0.00,0.00,0.00
060815441720,112,165000.00,156,165000.00,8.4,6,1,2,0,0.8,0,2.0,0,3.0,2018-06-10,2018-12-10,0,0,0,0.00,0.00,0.00
231051545655,108,21000.00,156,21000.00,10.8,3,1,2,0,1.0,0,2.0,0,5.0,2018-05-03,2018-08-03,0,0,0,0.00,0.00,0.00
110736746575,109,43000.00,156,43000.00,12.0,6,1,2,0,0.5,1,0.0,1,0.0,2018-03-21,2018-09-21,0,0,0,0.00,0.00,0.00
290559515870,105,546000.00,156,546000.00,12.0,18,1,0,0,0.8,1,0.0,0,5.0,2018-04-05,2019-10-05,0,0,0,0.00,0.00,0.00
200349253992,109,966000.00,156,966000.00,12.0,3,1,0,0,1.2,0,3.0,0,5.0,2018-07-13,2018-10-13,0,0,0,0.00,0.00,0.00
270305395632,105,605000.00,156,605000.00,12.0,6,1,2,0,1.0,0,2.0,0,3.0,2018-07-27,2019-01-27,0,0,0,0.00,0.00,0.00
251088257305,102,155000.00,156,155000.00,12.0,12,1,1,0,0.5,0,1.0,0,4.0,2018-01-05,2019-01-05,0,0,0,0.00,0.00,0.00
170274662859,107,167000.00,156,167000.00,12.0,12,1,1,0,0.8,0,2.0,0,3.0,2018-06-18,2019-06-18,0,0,0,0.00,0.00,0.00
181083009851,118,1000.00,156,1000.00,8.4,18,1,2,0,0.8,0,1.0,0,5.0,2018-06-16,2019-12-16,0,0,0,0.00,0.00,0.00
201579055193,103,709000.00,156,709000.00,7.2,18,1,2,0,0.8,1,0.0,1,0.0,2018-07-06,2020-01-06,0,0,0,0.00,0.00,0.00
160447802926,116,1051000.00,156,1051000.00,9.6,12,1,1,0,1.2,1,0.0,1,0.0,2018-03-20,2019-03-20,0,0,0,0.00,0.00,0.00
251373302042,106,44000.00,156,44000.00,9.6,6,1,0,0,0.8,1,0.0,1,0.0,2018-07-17,2019-01-17,0,0,0,0.00,0.00,0.00
131729459704,107,94000.00,156,94000.00,12.0,18,1,1,0,1.5,0,2.0,1,0.0,2018-06-10,2019-12-10,0,0,0,0.00,0.00,0.00
190649473090,115,7000.00,156,7000.00,10.8,3,1,0,0,1.5,0,3.0,0,4.0,2018-07-26,2018-10-26,0,0,0,0.00,0.00,0.00
060646421977,113,24000.00,156,24000.00,10.8,24,1,2,0,0.5,1,0.0,1,0.0,2018-05-31,2020-05-31,0,0,0,0.00,0.00,0.00
120472382549,113,253000.00,156,253000.00,9.6,6,1,2,0,0.8,1,0.0,1,0.0,2018-07-08,2019-01-08,0,0,0,0.00,0.00,0.00
181785635909,112,865000.00,156,865000.00,7.2,24,1,2,0,1.2,1,0.0,1,0.0,2018-02-07,2020-02-07,0,0,0,0.00,0.00,0.00
201135318963,120,4075000.00,156,4075000.00,12.0,18,1,2,0,0.5,1,0.0,0,5.0,2018-02-06,2019-08-06,0,0,0,0.00,0.00,0.00
160640439946,107,15000.00,156,15000.00,8.4,6,1,0,0,0.5,0,1.0,0,4.0,2018-01-09,2018-07-09,0,0,0,0.00,0.00,0.00
071126964271,117,1119000.00,156,1119000.00,10.8,3,1,1,0,0.8,0,2.0,1,0.0,2018-02-01,2018-05-01,0,0,0,0.00,0.00,0.00
160583098729,117,42000.00,156,42000.00,8.4,24,1,2,0,1.0,0,2.0,1,0.0,2018-06-05,2020-06-05,0,0,0,0.00,0.00,0.00
330117781243,120,9000.00,156,9000.00,10.8,12,1,1,0,0.8,1,0.0,1,0.0,2018-03-08,2019-03-08,0,0,0,0.00,0.00,0.00
090772896706,104,32000.00,156,32000.00,10.8,24,1,1,0,0.5,1,0.0,1,0.0,2018-04-27,2020-04-27,0,0,0,0.00,0.00,0.00
050825788268,120,487000.00,156,487000.00,8.4,24,1,0,0,0.8,1,0.0,1,0.0,2018-07-04,2020-07-04,0,0,0,0.00,0.00,0.00
061152186002,107,45000.00,156,45000.00,8.4,3,1,1,0,0.8,1,0.0,1,0.0,2018-01-29,2018-04-29,0,0,0,0.00,0.00,0.00
201143299296,109,3483000.00,156,3483000.00,10.8,24,1,2,0,1.0,0,2.0,0,3.0,2018-01-28,2020-01-28,0,0,0,0.00,0.00,0.00
151133935709,117,4523000.00,156,4523000.00,8.4,12,1,1,0,0.5,0,3.0,1,0.0,2018-01-14,2019-01-14,0,0,0,0.00,0.00,0.00
120372734078,105,14000.00,156,14000.00,10.8,18,1,2,0,1.0,0,1.0,1,0.0,2018-04-01,2019-10-01,0,0,0,0.00,0.00,0.00
071274399811,110,9000.00,156,9000.00,8.4,6,1,0,0,1.2,1,0.0,0,5.0,2018-06-24,2018-12-24,0,0,0,0.00,0.00,0.00
090884816253,117,67000.00,156,67000.00,9.6,24,1,0,0,1.5,0,1.0,0,5.0,2018-01-31,2020-01-31,0,0,0,0.00,0.00,0.00
110878194744,102,9000.00,156,9000.00,12.0,6,1,2,0,0.8,1,0.0,1,0.0,2018-07-15,2019-01-15,0,0,0,0.00,0.00,0.00
191390106571,109,46000.00,156,46000.00,8.4,3,1,0,0,0.8,0,2.0,0,5.0,2018-01-05,2018-04-05,0,0,0,0.00,0.00,0.00
240415533019,107,2192000.00,156,2192000.00,12.0,12,1,1,0,0.8,0,3.0,1,0.0,2018-04-01,2019-04-01,0,0,0,0.00,0.00,0.00
280675962676,108,1927000.00,156,1927000.00,9.6,18,1,0,0,1.5,0,1.0,0,3.0,2018-07-10,2020-01-10,0,0,0,0.00,0.00,0.00
020021333042,104,3000.00,156,3000.00,9.6,3,1,0,0,0.8,0,2.0,0,5.0,2018-06-12,2018-09-12,0,0,0,0.00,0.00,0.00
161458861827,100,851000.00,156,851000.00,10.8,12,1,0,0,1.5,1,0.0,1,0.0,2018-02-14,2019-02-14,0,0,0,0.00,0.00,0.00
110388940866,113,55000.00,156,55000.00,10.8,18,1,1,0,0.5,0,1.0,1,0.0,2018-04-12,2019-10-12,0,0,0,0.00,0.00,0.00
070652166331,120,98000.00,156,98000.00,9.6,6,1,0,0,1.2,0,3.0,0,3.0,2018-06-30,2018-12-30,0,0,0,0.00,0.00,0.00
271429127368,120,610000.00,156,610000.00,9.6,6,1,2,0,0.5,1,0.0,1,0.0,2018-05-24,2018-11-24,0,0,0,0.00,0.00,0.00
110462239884,107,1679000.00,156,1679000.00,12.0,24,1,0,0,1.2,0,3.0,0,4.0,2018-05-11,2020-05-11,0,0,0,0.00,0.00,0.00
181897699781,109,3000.00,156,3000.00,9.6,12,1,1,0,0.8,0,2.0,1,0.0,2018-07-09,2019-07-09,0,0,0,0.00,0.00,0.00
300200951644,112,48000.00,156,48000.00,8.4,18,1,2,0,0.5,0,3.0,1,0.0,2018-06-17,2019-12-17,0,0,0,0.00,0.00,0.00
060858857722,120,80000.00,156,80000.00,10.8,18,1,0,0,1.5,0,2.0,0,5.0,2018-02-24,2019-08-24,0,0,0,0.00,0.00,0.00
060972548407,107,8000.00,156,8000.00,8.4,6,1,0,0,0.8,0,2.0,1,0.0,2018-05-09,2018-11-09,0,0,0,0.00,0.00,0.00
110242048817,116,44000.00,156,44000.00,9.6,12,1,0,0,1.0,0,3.0,0,5.0,2018-05-12,2019-05-12,0,0,0,0.00,0.00,0.00
160218296424,111,1786000.00,156,1786000.00,8.4,18,1,2,0,1.2,1,0.0,1,0.0,2018-03-16,2019-09-16,0,0,0,0.00,0.00,0.00
070996959891,108,2447000.00,156,2447000.00,8.4,18,1,1,0,1.5,1,0.0,0,3.0,2018-04-26,2019-10-26,0,0,0,0.00,0.00,0.00
231455222958,114,19000.00,156,19000.00,12.0,18,1,0,0,1.0,1,0.0,1,0.0,2018-07-05,2020-01-05,0,0,0,0.00,0.00,0.00
091479435577,101,230000.00,156,230000.00,12.0,6,1,1,0,0.5,1,0.0,1,0.0,2018-06-01,2018-12-01,0,0,0,0.00,0.00,0.00
110805829927,117,52000.00,156,52000.00,12.0,12,1,0,0,0.5,0,2.0,1,0.0,2018-05-31,2019-05-31,0,0,0,0.00,0.00,0.00
251686054972,115,738000.00,156,738000.00,10.8,18,1,2,0,0.8,1,0.0,0,3.0,2018-02-14,2019-08-14,0,0,0,0.00,0.00,0.00
260374261445,107,79000.00,156,79000.00,8.4,12,1,2,0,1.5,0,1.0,0,4.0,2018-05-07,2019-05-07,0,0,0,0.00,0.00,0.00
310025960804,106,173000.00,156,173000.00,12.0,18,1,0,0,0.8,0,2.0,0,3.0,2018-04-10,2019-10-10,0,0,0,0.00,0.00,0.00
210296021817,107,643000.00,156,643000.00,10.8,3,1,1,0,1.2,1,0.0,0,4.0,2018-03-12,2018-06-12,0,0,0,0.00,0.00,0.00
390133571661,115,1978000.00,156,1978000.00,8.4,18,1,1,0,1.5,1,0.0,0,3.0,2018-07-06,2020-01-06,0,0,0,0.00,0.00,0.00
161768969342,107,26000.00,156,26000.00,10.8,6,1,1,0,1.2,1,0.0,1,0.0,2018-04-26,2018-10-26,0,0,0,0.00,0.00,0.00
240704324916,115,2221000.00,156,2221000.00,9.6,6,1,0,0,1.0,1,0.0,0,4.0,2018-04-14,2018-10-14,0,0,0,0.00,0.00,0.00
230997253572,112,303000.00,156,303000.00,8.4,12,1,2,0,1.5,1,0.0,0,4.0,2018-03-06,2019-03-06,0,0,0,0.00,0.00,0.00
080760531309,119,13000.00,156,13000.00,10.8,12,1,0,0,1.5,1,0.0,0,3.0,2018-03-04,2019-03-04,0,0,0,0.00,0.00,0.00
251054410647,113,210000.00,156,210000.00,10.8,3,1,1,0,1.5,1,0.0,1,0.0,2018-02-10,2018-05-10,0,0,0,0.00,0.00,0.00
130931412596,118,8000.00,156,8000.00,10.8,24,1,1,0,1.5,0,3.0,1,0.0,2018-04-04,2020-04-04,0,0,0,0.00,0.00,0.00
240384763038,110,116000.00,156,116000.00,8.4,18,1,1,0,0.8,0,1.0,1,0.0,2018-05-08,2019-11-08,0,0,0,0.00,0.00,0.00
111605479673,120,230000.00,156,230000.00,7.2,3,1,2,0,0.5,1,0.0,0,3.0,2018-04-23,2018-07-23,0,0,0,0.00,0.00,0.00
110244028698,118,1992000.00,156,1992000.00,9.6,3,1,2,0,0.8,0,1.0,0,4.0,2018-02-19,2018-05-19,0,0,0,0.00,0.00,0.00
131023057989,112,1049000.00,156,1049000.00,9.6,24,1,0,0,0.5,0,3.0,1,0.0,2018-06-19,2020-06-19,0,0,0,0.00,0.00,0.00
251040885465,114,171000.00,156,171000.00,12.0,3,1,0,0,1.2,1,0.0,0,5.0,2018-01-06,2018-04-06,0,0,0,0.00,0.00,0.00
140672971928,111,3065000.00,156,3065000.00,7.2,24,1,2,0,1.0,1,0.0,0,3.0,2018-01-25,2020-01-25,0,0,0,0.00,0.00,0.00
120630883854,105,1072000.00,156,1072000.00,12.0,6,1,2,0,0.8,1,0.0,0,3.0,2018-07-09,2019-01-09,0,0,0,0.00,0.00,0.00
150488275398,108,157000.00,156,157000.00,7.2,12,1,2,0,0.8,0,2.0,0,5.0,2018-07-15,2019-07-15,0,0,0,0.00,0.00,0.00
260498341365,113,288000.00,156,288000.00,12.0,24,1,1,0,1.0,0,3.0,1,0.0,2018-07-15,2020-07-15,0,0,0,0.00,0.00,0.00
